customer_Dependents,internet_InternetService_DSL,internet_StreamingTV,internet_InternetService_Fiber optic,customer_tenure,account_PaperlessBilling,customer_SeniorCitizen,account_Contract_Two year,internet_OnlineSecurity,internet_StreamingMovies,internet_DeviceProtection,account_PaymentMethod_Electronic check,account_Contract_One year,account_Contract_Month-to-month,internet_InternetService_0,internet_OnlineBackup,account_Charges_Monthly,account_Charges_Monthly_Average,internet_TechSupport,Churn
0,1,1,0,5,1,0,0,0,1,1,0,1,0,0,0,70.0,69.47999999999999,0,1
0,1,1,0,57,1,0,0,1,1,1,1,0,1,0,0,53.75,56.07017543859649,0,0
1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,45.85,45.85,0,1
0,1,1,0,61,0,0,1,1,1,1,0,0,0,0,0,86.45,84.84098360655739,1,0
1,0,1,1,38,0,1,0,0,1,0,1,0,1,0,1,101.15,98.46973684210526,0,0
0,0,1,1,60,1,0,0,1,1,1,0,0,1,0,0,104.95,103.94583333333334,1,0
1,0,0,0,50,0,0,1,0,0,0,0,0,0,1,0,20.15,18.618,0,0
1,1,0,0,9,1,0,0,0,0,0,0,0,1,0,1,55.3,55.68888888888889,0,0
1,0,0,0,71,0,0,1,0,0,0,0,0,0,1,0,19.7,19.941549295774646,0,0
0,1,1,0,46,1,0,1,0,0,0,0,0,0,0,1,64.2,65.42391304347827,1,0
1,0,1,1,35,1,0,0,0,1,1,1,0,1,0,1,109.95,108.06857142857143,1,0
0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,71.35,71.35,0,1
0,0,0,0,23,1,0,0,0,0,0,0,1,0,1,0,19.65,20.786956521739132,0,0
0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,100.25,100.25,0,1
0,1,0,0,21,1,1,0,1,1,0,0,0,1,0,1,64.95,63.8,0,0
1,0,0,0,16,0,0,0,0,0,0,1,0,1,1,0,19.75,19.5875,0,0
0,1,0,0,70,1,0,0,0,1,1,0,1,0,0,1,51.05,51.93071428571429,1,0
0,0,1,1,66,1,0,1,1,1,1,0,0,0,0,0,105.65,103.70454545454545,1,0
0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,91.7,91.7,1,1
1,0,0,0,14,0,0,0,0,0,0,0,0,1,1,0,19.95,19.17142857142857,0,0
1,0,0,0,46,0,0,1,0,0,0,0,0,0,1,0,20.25,19.355434782608697,0,0
1,0,1,1,49,1,0,0,0,1,0,0,1,0,0,0,100.6,103.46224489795918,1,1
1,0,1,1,3,1,0,0,0,0,0,1,0,1,0,0,80.7,79.81666666666666,0,0
1,0,1,1,34,1,0,0,0,0,1,0,0,1,0,0,84.05,85.58676470588235,0,0
0,0,1,1,68,1,0,1,0,1,1,0,0,0,0,1,110.0,111.93897058823529,1,1
1,0,1,1,50,1,0,0,0,0,0,0,0,1,0,0,84.4,82.323,0,1
0,0,0,0,3,1,0,0,0,0,0,1,0,1,1,0,20.25,20.483333333333334,0,0
0,0,1,1,25,1,0,0,0,0,0,0,0,1,0,0,84.6,83.522,0,0
0,0,1,1,19,1,1,0,1,1,0,0,0,1,0,1,105.0,105.64473684210526,1,0
0,0,1,1,65,0,0,1,0,1,1,0,0,0,0,1,105.1,102.02846153846154,0,0
1,0,0,1,3,1,0,0,0,1,0,0,0,1,0,0,84.75,88.28333333333335,0,1
0,0,1,1,67,1,0,0,1,1,1,1,1,0,0,0,111.25,112.1141791044776,1,0
0,0,0,1,8,1,0,0,0,0,0,1,0,1,0,0,75.25,72.0875,0,0
0,1,0,0,67,0,0,1,1,0,1,0,0,0,0,1,70.9,69.80746268656716,1,0
0,1,1,0,26,0,0,0,0,0,0,0,1,0,0,0,59.45,57.96153846153846,1,0
0,0,0,1,57,1,1,0,0,1,1,0,0,1,0,1,95.25,95.21140350877194,0,1
0,0,0,1,39,0,0,0,0,0,0,1,0,1,0,0,75.25,77.37564102564103,0,1
1,1,0,0,47,0,0,0,0,0,0,1,0,1,0,1,54.25,54.00425531914893,0,0
0,0,1,1,20,1,0,0,0,1,0,0,0,1,0,0,98.55,101.5975,1,0
0,0,0,1,17,1,0,0,0,0,0,0,0,1,0,0,70.4,71.41470588235293,0,1
0,0,0,0,52,0,0,1,0,0,0,0,0,0,1,0,21.0,21.292307692307695,0,0
0,0,0,1,61,0,0,0,1,1,0,0,1,0,0,1,93.7,96.07704918032786,1,0
0,0,1,1,8,1,1,0,0,1,1,0,0,1,0,0,94.45,92.86875,0,1
0,1,1,0,72,0,1,1,1,1,1,0,0,0,0,1,89.1,88.22777777777777,1,0
0,1,0,0,24,1,0,0,0,0,0,0,0,1,0,0,51.1,52.9,1,0
0,0,0,1,4,0,1,0,0,0,0,1,0,1,0,0,69.35,65.4125,0,0
0,0,0,1,26,1,0,0,0,1,0,1,0,1,0,0,83.95,86.69999999999999,0,1
0,0,0,1,66,0,0,0,1,0,0,1,1,0,0,1,89.0,89.37272727272727,1,0
1,1,1,0,65,0,0,1,1,1,1,0,0,0,0,1,91.55,91.75307692307692,1,0
0,1,1,0,34,1,0,0,1,1,1,0,1,0,0,0,79.95,80.21470588235294,1,0
1,1,1,0,45,1,0,1,1,1,1,0,0,0,0,0,81.0,78.52444444444444,1,0
1,0,1,1,71,1,0,1,1,0,1,0,0,0,0,1,99.0,99.45985915492957,0,0
0,1,1,0,18,1,0,0,0,1,1,0,1,0,0,0,82.0,79.19166666666666,1,1
0,1,1,0,2,0,0,0,0,1,0,1,0,1,0,0,70.3,66.2,1,0
0,0,0,1,8,1,0,0,1,0,0,1,0,1,0,0,74.5,76.2375,0,1
1,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,31.0,31.683333333333334,1,1
0,0,0,0,12,1,0,1,0,0,0,1,0,0,1,0,20.05,22.045833333333334,0,0
0,0,0,0,16,0,0,0,0,0,0,0,1,0,1,0,20.1,18.509375,0,0
0,0,1,1,72,1,1,1,1,1,0,0,0,0,0,1,110.1,107.59305555555555,1,0
0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,70.25,70.25,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,20.2,20.2,0,0
0,0,0,1,10,0,1,0,0,1,0,1,0,1,0,0,85.55,85.175,0,1
0,1,0,0,62,1,0,1,0,1,1,0,0,0,0,1,43.6,44.33387096774193,0,0
0,0,0,1,4,0,0,0,0,0,0,1,0,1,0,1,78.45,82.5125,0,1
0,0,0,0,53,0,0,0,0,0,0,0,1,0,1,0,24.05,24.56415094339623,0,0
1,0,1,1,52,0,0,0,1,1,1,1,1,0,0,0,100.3,100.85480769230769,0,0
0,0,1,1,19,1,1,0,0,0,0,1,0,1,0,1,88.2,93.46315789473684,0,1
1,1,0,0,18,1,0,0,0,0,0,0,0,1,0,0,45.65,41.51111111111111,0,0
0,1,0,0,51,1,1,0,0,0,0,0,0,1,0,1,29.45,28.61470588235294,0,0
0,1,0,0,6,0,1,0,0,0,0,0,0,1,0,0,44.7,46.083333333333336,0,0
0,0,1,1,72,0,1,1,1,1,1,0,0,0,0,1,113.8,108.96944444444445,1,0
1,0,1,1,72,1,0,1,1,1,1,0,0,0,0,1,116.6,115.79791666666668,1,0
1,0,1,1,71,1,0,1,0,1,1,0,0,0,0,1,106.0,108.78450704225352,0,1
0,1,1,0,57,1,1,1,0,1,1,0,0,0,0,1,79.75,77.86315789473684,0,0
0,1,1,0,58,1,0,1,1,1,1,1,0,0,0,1,86.1,84.31896551724138,0,0
1,0,0,0,71,0,0,1,0,0,0,0,0,0,1,0,25.45,25.54014084507042,0,0
1,1,1,0,72,0,0,1,1,1,1,0,0,0,0,0,84.7,81.85972222222222,1,0
0,0,0,0,17,0,0,1,0,0,0,0,0,0,1,0,19.15,20.20294117647059,0,0
0,0,1,1,39,1,1,0,0,1,0,0,0,1,0,0,95.65,96.38589743589743,0,1
1,1,0,0,8,0,0,0,0,0,0,0,0,1,0,1,56.3,50.1875,1,0
0,0,0,0,68,0,0,1,0,0,0,0,0,0,1,0,19.6,21.20073529411765,0,0
1,1,1,0,28,1,0,0,0,1,1,0,1,0,0,1,60.0,60.073214285714286,1,0
0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,75.05,75.05,0,1
0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,45.25,37.1,0,0
1,0,0,0,71,0,0,1,0,0,0,0,0,0,1,0,19.45,19.414788732394367,0,0
0,1,1,0,30,1,1,1,0,0,1,0,0,0,0,0,69.1,69.79666666666667,1,0
1,0,0,0,34,0,0,0,0,0,0,0,1,0,1,0,19.6,19.96470588235294,0,0
1,1,1,0,32,0,0,0,0,1,1,0,1,0,0,1,83.7,82.290625,1,0
1,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,25.4,25.55,0,0
0,0,0,0,45,0,0,1,0,0,0,0,0,0,1,0,25.5,24.912222222222223,0,0
0,1,0,0,37,0,0,0,0,0,0,0,0,1,0,0,28.6,26.31216216216216,1,1
0,0,1,1,11,1,1,0,0,1,1,1,0,1,0,1,111.4,107.55,1,0
0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,72.6,77.15,0,0
0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,76.4,76.4,0,1
1,1,0,0,23,0,0,1,1,0,0,0,0,0,0,0,34.6,35.36739130434783,1,0
0,1,0,0,29,1,0,0,1,1,0,1,0,1,0,0,66.1,65.93620689655172,0,0
1,0,0,1,68,1,0,0,1,0,0,0,1,0,0,1,85.5,83.77352941176471,0,0
0,1,0,0,17,0,0,0,1,0,1,0,0,1,0,0,34.4,34.86764705882353,0,0
0,0,0,0,69,1,0,1,0,0,0,0,0,0,1,0,19.3,20.984057971014494,0,0
0,1,1,0,59,1,1,1,1,1,1,0,0,0,0,0,64.05,65.87881355932203,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,19.2,19.2,0,0
0,0,1,1,32,1,0,0,0,1,0,0,0,1,0,1,98.85,98.309375,0,0
0,0,0,1,29,1,1,0,0,0,0,1,0,1,0,0,79.3,83.26034482758621,1,0
0,0,0,1,59,0,0,0,0,1,0,1,1,0,0,0,85.55,86.18050847457627,0,1
1,1,1,0,28,0,0,0,1,0,1,0,1,0,0,0,50.8,49.528571428571425,1,0
0,0,0,1,15,1,0,0,0,0,0,0,0,1,0,0,76.0,75.39,0,1
0,0,0,1,50,1,0,0,1,1,0,0,0,1,0,1,93.5,94.95,1,0
0,1,1,0,5,0,1,0,0,1,0,1,0,1,0,0,45.7,39.6,0,1
0,0,0,1,14,1,0,0,0,1,0,1,0,1,0,0,78.1,80.17142857142858,0,0
0,0,0,0,20,1,0,0,0,0,0,0,0,1,1,0,19.5,20.65,0,0
0,0,1,1,3,1,0,0,0,1,0,1,0,1,0,0,92.0,88.93333333333334,0,0
0,0,1,1,35,1,1,0,0,1,0,1,0,1,0,0,95.45,99.25857142857143,0,1
0,0,1,1,6,1,1,0,0,1,1,1,0,1,0,0,95.75,95.625,0,1
0,0,1,1,14,1,1,0,0,1,0,1,0,1,0,0,95.6,90.95,0,0
0,0,1,1,23,1,0,0,0,0,1,0,0,1,0,0,96.9,90.67173913043477,1,0
1,0,1,1,71,1,0,0,1,1,1,0,1,0,0,1,104.65,102.65352112676055,0,0
1,0,1,1,28,0,0,0,1,1,0,1,1,0,0,1,106.1,101.69285714285715,0,1
0,0,1,1,64,1,0,0,1,1,0,0,1,0,0,0,96.9,98.66171875,1,0
0,1,1,0,3,1,0,0,0,1,0,1,0,1,0,1,50.6,51.78333333333333,0,1
0,0,1,1,34,1,0,0,1,1,1,0,0,1,0,1,109.8,105.50735294117646,0,1
0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,49.95,49.95,0,1
0,0,1,1,33,1,1,0,0,1,1,1,0,1,0,1,110.45,110.77121212121212,1,1
0,0,1,1,12,0,0,0,0,1,0,1,0,1,0,0,94.55,97.79583333333333,0,0
0,0,1,1,72,1,1,0,0,1,0,0,1,0,0,1,97.25,99.07083333333334,0,0
0,1,0,0,36,0,1,0,0,0,1,0,1,0,0,0,54.1,55.356944444444444,1,0
0,0,0,0,4,1,0,0,0,0,0,1,0,1,1,0,20.2,13.925,0,0
0,1,0,0,8,1,0,0,0,0,0,0,0,1,0,1,49.55,49.18125,0,0
0,1,1,0,18,1,1,0,0,1,1,1,0,1,0,0,48.35,45.03888888888889,0,1
1,1,1,0,29,0,0,0,0,1,1,0,0,1,0,1,80.1,76.26896551724138,0,0
0,0,1,1,28,1,0,0,1,1,0,0,0,1,0,0,92.35,92.96071428571429,0,1
0,0,1,1,59,1,1,0,0,1,1,1,1,0,0,0,99.5,99.83050847457628,0,0
0,1,0,0,16,1,1,0,1,0,0,1,0,1,0,0,54.1,55.5625,0,0
1,0,0,1,67,1,0,0,1,1,0,0,1,0,0,0,94.35,94.64850746268657,1,1
0,0,1,1,40,1,0,0,0,1,1,0,0,1,0,1,102.65,102.70374999999999,0,0
1,0,0,0,9,0,0,1,0,0,0,0,0,0,1,0,19.75,23.405555555555555,0,0
0,1,0,0,8,0,0,0,1,0,0,0,1,0,0,0,54.25,55.96875,1,0
1,0,0,0,58,1,0,1,0,0,0,0,0,0,1,0,19.85,19.980172413793102,0,0
1,0,1,1,71,0,0,1,1,1,1,1,0,0,0,0,105.55,104.30281690140845,0,0
0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,19.95,21.919999999999998,0,0
0,0,1,1,17,1,0,0,0,0,0,1,0,1,0,1,83.55,78.18529411764706,0,0
1,0,1,1,30,0,0,0,0,0,0,1,0,1,0,0,85.45,83.66499999999999,0,0
0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,76.1,85.86666666666667,0,0
1,0,0,0,13,0,0,0,0,0,0,0,1,0,1,0,24.5,26.430769230769233,0,0
0,0,1,1,16,1,1,0,0,0,0,1,0,1,0,0,86.6,80.0625,0,1
1,0,0,0,30,0,0,1,0,0,0,0,0,0,1,0,21.25,23.73,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,19.2,19.2,0,0
0,0,0,1,13,0,0,0,0,0,1,1,0,1,0,1,89.4,87.10384615384615,1,1
0,0,0,0,34,0,0,0,0,0,0,0,0,1,1,0,19.7,19.870588235294118,0,0
0,0,1,1,52,1,0,1,1,1,1,1,0,0,0,1,106.3,105.51923076923077,1,0
0,0,0,1,4,1,0,0,0,0,0,0,0,1,0,0,70.9,68.25,0,1
1,0,0,0,44,0,0,0,0,0,0,1,1,0,1,0,24.85,23.036363636363635,0,0
0,0,1,1,47,1,0,0,0,1,1,1,0,1,0,1,104.1,109.25851063829786,0,0
1,0,0,0,13,0,0,0,0,0,0,0,0,1,1,0,18.8,19.326923076923077,0,0
0,0,1,1,5,1,0,0,0,1,0,0,0,1,0,0,94.85,92.56,0,1
1,0,0,0,23,0,0,1,0,0,0,0,0,0,1,0,23.85,27.202173913043477,0,0
0,0,1,1,8,1,1,0,0,1,1,1,0,1,0,1,105.5,103.69375,0,1
0,1,0,0,40,1,0,0,0,0,0,0,0,1,0,1,50.15,51.4625,0,0
1,0,1,1,67,0,0,1,0,0,0,0,0,0,0,1,94.1,94.07164179104478,1,0
0,0,1,1,25,1,0,0,0,1,0,1,0,1,0,1,100.25,95.51,0,1
1,0,1,1,70,1,0,1,1,1,1,0,0,0,0,1,115.15,117.85714285714286,1,0
0,1,0,0,43,1,0,1,0,1,0,1,0,0,0,1,60.0,59.268604651162796,0,0
0,0,1,1,12,1,1,0,0,0,0,1,0,1,0,1,91.3,91.20833333333333,0,1
1,1,1,0,72,1,1,1,1,1,1,0,0,0,0,1,89.55,89.56736111111111,1,0
0,0,0,1,21,1,1,0,0,0,0,1,0,1,0,0,69.1,70.22619047619048,0,1
1,1,0,0,51,0,0,1,1,0,0,0,0,0,0,1,60.5,61.20490196078431,1,0
1,1,0,0,55,0,0,1,1,0,0,0,0,0,0,1,57.55,55.38909090909091,1,1
0,1,0,0,51,0,0,0,1,0,0,0,1,0,0,0,59.9,59.67843137254902,1,0
0,1,0,0,22,1,1,0,1,0,0,0,0,1,0,1,63.55,62.809090909090905,1,0
1,0,0,1,51,1,0,0,0,0,0,1,0,1,0,0,80.75,80.7235294117647,1,0
1,0,1,1,71,1,0,1,1,1,1,0,0,0,0,1,109.0,107.91267605633803,0,0
1,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,20.05,25.150000000000002,0,0
1,0,0,1,44,0,0,0,0,1,1,1,1,0,0,1,94.4,97.62159090909091,0,0
0,1,1,0,31,0,0,1,0,1,1,0,0,0,0,1,79.2,80.55483870967741,1,0
0,0,0,1,3,1,1,0,0,0,0,0,0,1,0,1,74.6,79.68333333333334,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,45.25,45.25,0,0
0,1,0,0,41,1,0,0,0,0,1,0,0,1,0,0,55.7,54.57439024390244,0,0
1,0,1,1,60,1,0,0,0,1,0,0,0,1,0,1,103.75,99.49916666666667,1,0
1,1,1,0,2,0,0,0,0,1,0,0,0,1,0,0,65.7,67.175,0,1
0,1,0,0,29,1,0,0,0,0,0,0,1,0,0,0,24.85,27.17413793103448,0,0
0,0,1,1,65,0,1,0,1,1,1,0,0,1,0,0,105.25,104.40615384615384,0,1
0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,79.55,75.875,0,0
0,0,0,1,5,1,1,0,0,0,0,0,0,1,0,0,71.45,74.32000000000001,0,0
0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,1,79.45,72.575,0,0
1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,71.0,71.0,0,1
0,1,0,0,28,0,0,0,1,0,0,0,1,0,0,0,54.35,50.94464285714286,1,0
1,0,0,0,14,1,0,0,0,0,0,0,1,0,1,0,19.5,19.428571428571427,0,0
0,0,1,1,58,1,1,0,1,1,1,1,1,0,0,1,108.85,108.40086206896552,0,1
0,1,0,0,15,0,0,0,0,0,0,1,0,1,0,0,51.55,51.03333333333333,0,1
0,0,0,1,19,1,0,0,0,1,0,1,0,1,0,1,89.1,85.30526315789473,0,0
0,0,1,1,60,1,0,1,0,0,1,1,0,0,0,0,89.55,87.18666666666667,0,0
0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,69.35,69.35,0,1
0,1,1,0,71,0,0,1,1,0,1,0,0,0,0,1,77.35,78.17042253521127,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,24.4,24.4,0,0
0,0,1,1,6,1,0,0,0,1,1,0,0,1,0,0,99.95,91.27499999999999,1,1
1,1,1,0,43,1,0,0,1,1,1,0,1,0,0,0,60.4,61.40813953488372,1,0
0,1,0,0,68,1,0,0,1,1,1,0,1,0,0,1,76.9,73.86764705882354,0,0
0,1,0,0,58,1,1,0,0,1,1,1,0,1,0,1,45.3,45.710344827586205,0,1
0,1,1,0,4,0,0,0,0,0,0,0,0,1,0,0,55.5,56.8375,0,0
0,1,0,0,46,1,0,0,0,0,0,0,0,1,0,0,45.2,44.8945652173913,0,0
1,0,0,0,35,0,0,1,0,0,0,0,0,0,1,0,19.7,20.86857142857143,0,0
0,0,1,1,47,1,1,0,0,0,0,0,0,1,0,0,86.05,82.2468085106383,0,0
0,0,0,0,25,1,0,0,0,0,0,0,1,0,1,0,20.95,19.805999999999997,0,0
0,0,1,1,19,1,1,0,0,1,0,1,0,1,0,0,94.95,92.64473684210526,0,0
0,0,0,1,49,1,0,0,0,0,0,0,0,1,0,0,74.6,75.92551020408163,0,0
0,0,0,1,6,1,0,0,0,0,0,1,0,1,0,0,69.1,72.5,0,0
0,0,0,0,68,1,1,1,0,0,0,0,0,0,1,0,20.0,20.529411764705884,0,0
1,0,0,0,58,0,0,1,0,0,0,0,0,0,1,0,20.3,20.012931034482758,0,0
0,0,0,0,25,1,0,1,0,0,0,0,0,0,1,0,20.75,19.976,0,0
1,0,0,0,24,0,0,1,0,0,0,0,0,0,1,0,24.2,25.37708333333333,0,0
0,0,1,1,6,1,0,0,0,0,0,1,0,1,0,1,89.75,92.10833333333333,0,0
1,1,0,0,15,1,0,0,0,1,1,0,0,1,0,1,69.5,71.42666666666668,1,0
0,0,1,1,26,1,0,0,1,0,0,0,0,1,0,1,92.4,90.37692307692308,0,0
1,1,0,0,16,1,0,0,1,1,0,1,0,1,0,1,69.1,67.73125,0,0
1,1,1,0,10,0,0,0,1,0,0,1,1,0,0,1,70.3,67.615,0,0
1,1,0,0,21,0,0,0,0,0,0,0,0,1,0,0,45.65,46.90714285714286,0,0
1,1,1,0,67,0,0,1,1,0,0,0,0,0,0,1,74.0,72.66268656716417,1,0
1,1,0,0,19,1,0,0,1,0,0,0,0,1,0,1,34.95,32.11578947368421,0,0
1,0,0,0,40,0,0,1,0,0,0,0,0,0,1,0,25.25,25.1725,0,0
0,0,1,1,16,1,0,0,0,1,0,1,0,1,0,1,100.0,95.921875,0,1
0,1,1,0,57,1,0,1,0,1,1,0,0,0,0,1,57.5,57.29736842105263,1,0
0,0,0,1,41,1,0,0,0,0,0,1,0,1,0,1,80.25,83.8780487804878,0,0
0,1,0,0,28,0,0,0,1,0,0,0,1,0,0,0,54.3,55.225,1,0
1,1,1,0,70,0,0,1,1,0,1,0,0,0,0,1,79.7,82.04714285714286,1,0
1,0,0,0,21,0,0,0,0,0,0,0,0,1,1,0,24.7,22.245238095238093,0,0
0,0,0,0,36,0,0,0,0,0,0,0,1,0,1,0,19.55,17.243055555555557,0,0
1,1,0,0,70,0,0,0,1,1,1,0,1,0,0,1,74.1,74.60428571428572,1,0
0,0,0,1,8,1,1,0,0,0,0,1,0,1,0,1,74.5,75.81875,0,1
0,0,1,1,2,1,0,0,0,0,0,1,0,1,0,0,84.05,67.025,0,0
0,1,0,0,56,1,0,0,1,0,1,0,1,0,0,0,60.25,58.620535714285715,1,0
0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,70.05,70.05,0,1
0,0,0,1,4,0,0,0,0,0,0,1,0,1,0,0,70.5,73.55,0,0
1,0,0,0,63,1,0,1,0,0,0,0,0,0,1,0,19.15,18.683333333333334,0,0
1,1,0,0,68,0,0,1,0,1,0,0,0,0,0,1,70.8,71.46985294117647,1,0
0,0,0,1,15,1,1,0,1,1,1,0,0,1,0,0,96.3,95.11666666666666,1,1
0,0,0,1,43,0,0,0,0,0,0,1,0,1,0,1,80.45,79.04418604651163,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,19.95,19.95,0,1
0,0,0,0,35,0,0,0,0,0,0,0,1,0,1,0,26.2,27.282857142857143,0,0
1,0,0,0,60,0,0,1,0,0,0,0,0,0,1,0,19.95,19.831666666666667,0,0
0,0,1,1,71,0,0,1,1,1,1,0,0,0,0,1,111.3,112.47746478873239,1,0
1,1,1,0,71,1,0,1,1,1,1,0,0,0,0,1,90.55,87.87394366197184,1,0
0,0,0,1,24,0,1,0,0,0,0,0,0,1,0,0,70.0,72.19166666666666,0,0
0,0,1,1,23,1,0,0,1,1,1,0,1,0,0,0,99.95,99.68478260869566,0,0
1,1,0,0,72,0,0,1,1,0,1,0,0,0,0,1,38.5,38.375,0,0
0,1,0,0,70,0,0,1,1,0,1,0,0,0,0,0,65.3,67.99642857142857,1,1
0,0,1,1,72,1,1,1,1,1,1,0,0,0,0,1,109.55,110.00972222222222,0,0
0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,55.3,55.3,0,0
0,0,0,1,3,1,0,0,0,0,0,1,0,1,0,0,75.85,85.53333333333335,0,1
1,0,1,1,72,1,0,1,1,1,1,0,0,0,0,1,112.6,112.87013888888889,1,0
0,0,0,0,34,0,0,1,0,0,0,0,0,0,1,0,26.1,28.833823529411767,0,0
0,1,0,0,24,1,0,0,0,0,1,0,0,1,0,0,49.7,48.65833333333333,0,0
0,1,1,0,37,1,0,0,0,1,0,1,0,1,0,0,64.75,63.38378378378378,0,1
0,0,0,1,32,1,0,0,1,0,0,0,0,1,0,0,75.5,72.646875,0,0
0,0,0,0,26,0,1,0,0,0,0,0,1,0,1,0,19.3,19.392307692307693,0,0
1,1,1,0,22,1,0,0,0,1,0,0,1,0,0,1,69.5,68.10000000000001,0,1
1,0,1,1,43,1,0,0,0,1,1,0,0,1,0,0,99.3,97.90581395348836,0,0
0,0,0,0,17,0,0,1,0,0,0,0,0,0,1,0,19.4,21.061764705882354,0,0
0,1,1,0,71,1,1,0,0,1,1,0,0,1,0,1,52.3,53.02887323943662,0,0
0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,20.65,22.271428571428572,0,0
1,0,0,0,22,0,0,0,0,0,0,0,0,1,1,0,19.9,18.195454545454545,0,0
0,1,0,0,68,0,0,1,1,1,1,0,0,0,0,1,70.95,69.72720588235293,0,0
0,0,0,1,32,0,1,0,0,1,0,1,0,1,0,0,85.3,83.159375,0,1
0,0,0,1,55,1,0,0,0,0,0,0,0,1,0,1,77.75,77.57090909090908,0,0
0,1,0,0,47,1,1,0,1,0,1,0,0,1,0,1,67.45,69.19148936170212,0,0
0,1,0,0,3,1,0,0,0,0,0,1,0,1,0,1,29.6,26.483333333333334,0,1
0,0,1,1,15,0,0,0,1,0,0,1,0,1,0,0,86.2,84.68,0,1
1,0,0,1,55,1,0,0,1,0,0,1,0,1,0,1,85.1,83.65363636363637,0,0
1,1,1,0,72,1,0,1,1,1,1,0,0,0,0,1,83.6,82.76805555555556,0,0
1,0,1,1,49,1,0,0,0,1,0,1,0,1,0,1,98.35,99.7795918367347,0,0
0,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,19.45,23.62142857142857,0,0
0,0,0,0,47,0,0,0,0,0,0,1,1,0,1,0,26.9,26.613829787234042,0,0
1,0,0,0,12,1,0,1,0,0,0,0,0,0,1,0,24.0,22.47083333333333,0,0
0,0,0,1,33,1,0,0,0,1,0,1,0,1,0,0,83.35,83.57121212121211,0,1
1,1,0,0,34,0,0,0,1,0,0,0,1,0,0,0,30.4,27.60735294117647,0,0
0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,74.4,74.4,0,1
1,0,1,1,63,1,0,1,0,1,1,0,0,0,0,1,104.8,104.71825396825396,0,0
0,0,0,0,20,1,0,0,0,0,0,0,1,0,1,0,20.0,20.822499999999998,0,0
0,1,0,0,47,0,0,1,1,1,0,0,0,0,0,1,74.05,74.38936170212766,1,0
1,1,0,0,68,0,0,1,1,0,1,0,0,0,0,1,62.65,64.35000000000001,1,0
0,0,1,1,29,1,1,0,0,1,1,0,0,1,0,0,99.05,101.82241379310345,0,1
1,1,0,0,64,0,0,1,0,1,1,1,0,0,0,1,49.85,50.16171875,1,0
0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,45.55,45.55,0,0
0,1,0,0,12,0,0,0,0,0,0,0,0,1,0,0,45.9,42.1625,0,0
1,0,1,1,53,1,0,0,0,1,1,1,1,0,0,1,105.25,105.21320754716982,0,0
0,0,0,1,24,1,0,0,1,0,0,1,0,1,0,0,84.35,80.75208333333333,1,0
1,1,1,0,72,0,0,1,1,1,1,0,0,0,0,1,90.95,92.39513888888888,1,0
1,1,1,0,66,1,0,0,1,0,1,1,1,0,0,1,75.1,75.95454545454545,1,0
0,1,0,0,42,1,0,0,0,0,0,1,0,1,0,1,49.55,49.474999999999994,0,0
1,0,1,1,58,1,0,0,0,0,0,0,1,0,0,1,94.7,93.62672413793103,1,0
0,0,1,1,65,1,0,0,0,1,1,1,0,1,0,1,109.15,106.78769230769231,1,1
1,0,0,1,46,1,0,0,0,0,1,0,0,1,0,0,84.8,86.06195652173913,1,0
0,0,0,0,45,0,0,0,0,0,0,0,1,0,1,0,18.85,19.273333333333333,0,0
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,55.05,55.05,1,0
1,0,0,0,61,1,0,1,0,0,0,0,0,0,1,0,24.2,23.691803278688525,0,0
